X,Y,t_datetime_x,t_days,u,p_acum_30d,p_acum_60d,p_acum_90d
4720062.471453498,2250707.622176419,2022-08-10,168.0,-0.00138835,183.17313861846924,343.7199718952179,530.00617146492
4720102.511102084,2250707.429117575,2022-08-10,168.0,-0.0065589095,183.17313861846924,343.7199718952179,530.00617146492
4720142.550739689,2250707.2360864184,2022-08-10,168.0,-0.004509522,183.17313861846924,343.7199718952179,530.00617146492
4720182.590366314,2250707.043082949,2022-08-10,168.0,-0.011795342,183.17313861846924,343.7199718952179,530.00617146492
4719902.119697206,2250668.381057919,2022-08-10,168.0,-0.0052203843,183.17313861846924,343.7199718952179,530.00617146492
4719942.159417396,2250668.1878993064,2022-08-10,168.0,-0.0016823077,183.17313861846924,343.7199718952179,530.00617146492
4719982.199126604,2250667.9947683797,2022-08-10,168.0,-0.002392344,183.17313861846924,343.7199718952179,530.00617146492
4720022.238824823,2250667.801665138,2022-08-10,168.0,-0.005330919,183.17313861846924,343.7199718952179,530.00617146492
4720062.278512058,2250667.608589582,2022-08-10,168.0,-0.0037421233,183.17313861846924,343.7199718952179,530.00617146492
4720102.318188312,2250667.415541712,2022-08-10,168.0,-0.0022340494,183.17313861846924,343.7199718952179,530.00617146492
4720142.357853586,2250667.222521528,2022-08-10,168.0,-0.006330644,183.17313861846924,343.7199718952179,530.00617146492
4720182.39750788,2250667.029529029,2022-08-10,168.0,-0.0046961913,183.17313861846924,343.7199718952179,530.00617146492
4720222.437151197,2250666.8365642163,2022-08-10,168.0,-0.008031502,183.17313861846924,343.7199718952179,530.00617146492
4720262.47678354,2250666.6436270885,2022-08-10,168.0,-0.0069563375,183.17313861846924,343.7199718952179,530.00617146492
4719901.9266562015,2250628.3674276127,2022-08-10,168.0,-0.006120124,183.17313861846924,343.7199718952179,530.00617146492
4719941.966404059,2250628.17427998,2022-08-10,168.0,-0.0013729965,183.17313861846924,343.7199718952179,530.00617146492
4719982.006140933,2250627.981160032,2022-08-10,168.0,-0.004955319,183.17313861846924,343.7199718952179,530.00617146492
4720022.045866819,2250627.788067768,2022-08-10,168.0,-0.004349401,183.17313861846924,343.7199718952179,530.00617146492
4720062.085581722,2250627.595003188,2022-08-10,168.0,-0.0048747016,183.17313861846924,343.7199718952179,530.00617146492
4720102.125285643,2250627.401966292,2022-08-10,168.0,-0.0009224297,183.17313861846924,343.7199718952179,530.00617146492
4720142.164978582,2250627.2089570803,2022-08-10,168.0,-0.002337514,183.17313861846924,343.7199718952179,530.00617146492
4720182.204660543,2250627.0159755526,2022-08-10,168.0,-0.00602844,183.17313861846924,343.7199718952179,530.00617146492
4720222.244331528,2250626.823021709,2022-08-10,168.0,-0.0044571445,183.17313861846924,343.7199718952179,530.00617146492
4720262.283991537,2250626.630095549,2022-08-10,168.0,-0.0048584263,183.17313861846924,343.7199718952179,530.00617146492
4720302.32364057,2250626.4371970734,2022-08-10,168.0,-0.005496375,183.17313861846924,343.7199718952179,530.00617146492
4720342.363278632,2250626.2443262814,2022-08-10,168.0,-0.0023050385,183.17313861846924,343.7199718952179,530.00617146492
4719861.693839795,2250588.546962084,2022-08-10,168.0,-0.004834818,183.17313861846924,343.7199718952179,530.00617146492
4719901.733626306,2250588.353797748,2022-08-10,168.0,-0.0013599178,183.17313861846924,343.7199718952179,530.00617146492
4719941.77340183,2250588.160661096,2022-08-10,168.0,-0.010055205,183.17313861846924,343.7199718952179,530.00617146492
4719981.813166369,2250587.967552127,2022-08-10,168.0,-0.00935164,183.17313861846924,343.7199718952179,530.00617146492
4720021.85291992,2250587.77447084,2022-08-10,168.0,-0.0066814865,183.17313861846924,343.7199718952179,530.00617146492
4720061.892662488,2250587.581417236,2022-08-10,168.0,-0.004686869,183.17313861846924,343.7199718952179,530.00617146492
4720101.932394074,2250587.388391314,2022-08-10,168.0,-0.005454489,183.17313861846924,343.7199718952179,530.00617146492
4720141.972114679,2250587.1953930752,2022-08-10,168.0,-0.0035873197,183.17313861846924,343.7199718952179,530.00617146492
4720182.011824305,2250587.0024225186,2022-08-10,168.0,-0.004296876,183.17313861846924,343.7199718952179,530.00617146492
4720222.051522955,2250586.809479644,2022-08-10,168.0,-0.0067410525,183.17313861846924,343.7199718952179,530.00617146492
4720262.091210629,2250586.616564452,2022-08-10,168.0,-0.0050098575,183.17313861846924,343.7199718952179,530.00617146492
4720302.130887328,2250586.423676943,2022-08-10,168.0,-0.0045703202,183.17313861846924,343.7199718952179,530.00617146492
4720342.170553055,2250586.230817116,2022-08-10,168.0,-0.0030449748,183.17313861846924,343.7199718952179,530.00617146492
4719861.500793345,2250548.533321679,2022-08-10,168.0,-0.0049825963,183.17313861846924,343.7199718952179,530.00617146492
4719901.540607521,2250548.3401683266,2022-08-10,168.0,-0.0036337662,183.17313861846924,343.7199718952179,530.00617146492
4719941.580410709,2250548.147042655,2022-08-10,168.0,-0.011224104,183.17313861846924,343.7199718952179,530.00617146492
4719981.620202911,2250547.9539446644,2022-08-10,168.0,-0.008019146,183.17313861846924,343.7199718952179,530.00617146492
4720021.659984127,2250547.7608743547,2022-08-10,168.0,-0.0031485674,183.17313861846924,343.7199718952179,530.00617146492
4720061.699754357,2250547.5678317263,2022-08-10,168.0,-0.0044932887,183.17313861846924,343.7199718952179,530.00617146492
4720101.739513608,2250547.374816779,2022-08-10,168.0,-0.0016866461,183.17313861846924,343.7199718952179,530.00617146492
4720141.779261876,2250547.181829512,2022-08-10,168.0,-0.0033170024,183.17313861846924,343.7199718952179,530.00617146492
4720181.818999166,2250546.988869927,2022-08-10,168.0,-0.001889856,183.17313861846924,343.7199718952179,530.00617146492
4720221.858725479,2250546.795938022,2022-08-10,168.0,-0.0020373045,183.17313861846924,343.7199718952179,530.00617146492
4720261.898440816,2250546.603033798,2022-08-10,168.0,-0.00425179,183.17313861846924,343.7199718952179,530.00617146492
4720301.938145178,2250546.410157255,2022-08-10,168.0,-0.0039004697,183.17313861846924,343.7199718952179,530.00617146492
4720341.977838569,2250546.2173083923,2022-08-10,168.0,-0.009357271,183.17313861846924,343.7199718952179,530.00617146492
4719861.307758007,2250508.5196817173,2022-08-10,168.0,-0.0056759682,183.17313861846924,343.7199718952179,530.00617146492
4719901.347599845,2250508.326539347,2022-08-10,168.0,-0.0065131774,183.17313861846924,343.7199718952179,530.00617146492
4719941.387430695,2250508.133424656,2022-08-10,168.0,-0.005481352,183.17313861846924,343.7199718952179,530.00617146492
4719981.42725056,2250507.9403376444,2022-08-10,168.0,-0.0056639523,183.17313861846924,343.7199718952179,530.00617146492
4720021.467059437,2250507.747278312,2022-08-10,168.0,-0.005730646,183.17313861846924,343.7199718952179,530.00617146492
4720061.50685733,2250507.5542466594,2022-08-10,168.0,-0.0030749391,183.17313861846924,343.7199718952179,530.00617146492
4720101.5466442425,2250507.3612426864,2022-08-10,168.0,-0.0042713075,183.17313861846924,343.7199718952179,530.00617146492
4720141.586420173,2250507.1682663923,2022-08-10,168.0,-0.006162002,183.17313861846924,343.7199718952179,530.00617146492
4720181.626185125,2250506.9753177776,2022-08-10,168.0,0.0005052674,183.17313861846924,343.7199718952179,530.00617146492
4720221.6659391,2250506.7823968423,2022-08-10,168.0,-0.0023222545,183.17313861846924,343.7199718952179,530.00617146492
4720261.7056821,2250506.5895035863,2022-08-10,168.0,-0.002009941,183.17313861846924,343.7199718952179,530.00617146492
4720301.745414123,2250506.3966380097,2022-08-10,168.0,-0.0031365925,183.17313861846924,343.7199718952179,530.00617146492
4720341.785135175,2250506.203800112,2022-08-10,168.0,-0.00045293442,183.17313861846924,343.7199718952179,530.00617146492
4719821.074853293,2250468.6992012644,2022-08-10,168.0,-0.0025903322,183.17313861846924,343.7199718952179,530.00617146492
4719861.114733781,2250468.506042198,2022-08-10,168.0,-0.008760165,183.17313861846924,343.7199718952179,530.00617146492
4719901.154603279,2250468.312910809,2022-08-10,168.0,-0.0062473086,183.17313861846924,343.7199718952179,530.00617146492
4719941.194461789,2250468.1198070985,2022-08-10,168.0,-0.009526823,183.17313861846924,343.7199718952179,530.00617146492
4719981.234309315,2250467.926731066,2022-08-10,168.0,-0.0063504097,183.17313861846924,343.7199718952179,530.00617146492
4720021.274145853,2250467.733682711,2022-08-10,168.0,-0.0026576063,183.17313861846924,343.7199718952179,530.00617146492
4720061.313971407,2250467.5406620344,2022-08-10,168.0,-0.0049175476,183.17313861846924,343.7199718952179,530.00617146492
4720101.35378598,2250467.347669036,2022-08-10,168.0,-0.0055076997,183.17313861846924,343.7199718952179,530.00617146492
4720141.39358957,2250467.1547037144,2022-08-10,168.0,-0.003449889,183.17313861846924,343.7199718952179,530.00617146492
4720181.433382182,2250466.9617660707,2022-08-10,168.0,-0.004729616,183.17313861846924,343.7199718952179,530.00617146492
4720221.473163818,2250466.768856105,2022-08-10,168.0,-0.003032319,183.17313861846924,343.7199718952179,530.00617146492
4720261.512934478,2250466.5759738167,2022-08-10,168.0,-0.0043552355,183.17313861846924,343.7199718952179,530.00617146492
4720301.552694161,2250466.3831192064,2022-08-10,168.0,-0.0011024703,183.17313861846924,343.7199718952179,530.00617146492
4720341.592442874,2250466.1902922736,2022-08-10,168.0,-0.004589504,183.17313861846924,343.7199718952179,530.00617146492
4720381.632180614,2250465.997493018,2022-08-10,168.0,-0.000636573,183.17313861846924,343.7199718952179,530.00617146492
4719820.8818125175,2250428.685551204,2022-08-10,168.0,-0.007955281,183.17313861846924,343.7199718952179,530.00617146492
4719860.921720665,2250428.4924031207,2022-08-10,168.0,-0.0092539275,183.17313861846924,343.7199718952179,530.00617146492
4719900.961617823,2250428.2992827143,2022-08-10,168.0,-0.007801177,183.17313861846924,343.7199718952179,530.00617146492
4719941.001503992,2250428.1061899844,2022-08-10,168.0,-0.008788986,183.17313861846924,343.7199718952179,530.00617146492
4719981.041379177,2250427.9131249306,2022-08-10,168.0,-0.007261678,183.17313861846924,343.7199718952179,530.00617146492
4720021.081243373,2250427.720087553,2022-08-10,168.0,-0.0010626644,183.17313861846924,343.7199718952179,530.00617146492
4720061.121096586,2250427.5270778523,2022-08-10,168.0,-0.0065491353,183.17313861846924,343.7199718952179,530.00617146492
4720101.160938818,2250427.334095828,2022-08-10,168.0,-0.0063921236,183.17313861846924,343.7199718952179,530.00617146492
4720141.200770067,2250427.141141479,2022-08-10,168.0,-0.0038738644,183.17313861846924,343.7199718952179,530.00617146492
4720181.240590338,2250426.9482148066,2022-08-10,168.0,-0.005733828,183.17313861846924,343.7199718952179,530.00617146492
4720221.280399633,2250426.7553158104,2022-08-10,168.0,-0.0022399079,183.17313861846924,343.7199718952179,530.00617146492
4720261.320197951,2250426.56244449,2022-08-10,168.0,-0.0012112486,183.17313861846924,343.7199718952179,530.00617146492
4720301.359985294,2250426.369600846,2022-08-10,168.0,-0.0072208103,183.17313861846924,343.7199718952179,530.00617146492
4720341.399761665,2250426.176784878,2022-08-10,168.0,-0.006995635,183.17313861846924,343.7199718952179,530.00617146492
4720381.439527064,2250425.983996586,2022-08-10,168.0,-0.003982247,183.17313861846924,343.7199718952179,530.00617146492
4719820.688782856,2250388.6719015846,2022-08-10,168.0,-0.009595115,183.17313861846924,343.7199718952179,530.00617146492
4719860.728718661,2250388.4787644856,2022-08-10,168.0,-0.013746329,183.17313861846924,343.7199718952179,530.00617146492
4719900.768643476,2250388.285655061,2022-08-10,168.0,-0.005510366,183.17313861846924,343.7199718952179,530.00617146492
4719940.808557303,2250388.092573312,2022-08-10,168.0,-0.010077811,183.17313861846924,343.7199718952179,530.00617146492
4719980.848460144,2250387.899519237,2022-08-10,168.0,-0.003922853,183.17313861846924,343.7199718952179,530.00617146492
4720020.888351998,2250387.706492837,2022-08-10,168.0,-0.004037307,183.17313861846924,343.7199718952179,530.00617146492
4720060.928232868,2250387.513494112,2022-08-10,168.0,-0.0031339591,183.17313861846924,343.7199718952179,530.00617146492
4720100.968102758,2250387.320523062,2022-08-10,168.0,-0.00533183,183.17313861846924,343.7199718952179,530.00617146492
4720141.007961664,2250387.1275796858,2022-08-10,168.0,-0.00158845,183.17313861846924,343.7199718952179,530.00617146492
4720181.047809592,2250386.934663985,2022-08-10,168.0,-0.0020307756,183.17313861846924,343.7199718952179,530.00617146492
4720221.087646544,2250386.741775958,2022-08-10,168.0,-0.0019445124,183.17313861846924,343.7199718952179,530.00617146492
4720261.12747252,2250386.548915606,2022-08-10,168.0,-0.0049715666,183.17313861846924,343.7199718952179,530.00617146492
4720301.167287519,2250386.3560829284,2022-08-10,168.0,-0.004839835,183.17313861846924,343.7199718952179,530.00617146492
4720341.207091548,2250386.163277925,2022-08-10,168.0,-0.007853561,183.17313861846924,343.7199718952179,530.00617146492
4720381.246884603,2250385.9705005963,2022-08-10,168.0,-0.0034871974,183.17313861846924,343.7199718952179,530.00617146492
4719820.495764307,2250348.658252408,2022-08-10,168.0,-0.012412893,183.17313861846924,343.7199718952179,530.00617146492
4719860.535727767,2250348.4651262923,2022-08-10,168.0,-0.00570249,183.17313861846924,343.7199718952179,530.00617146492
4719900.575680238,2250348.27202785,2022-08-10,168.0,-0.0037021916,183.17313861846924,343.7199718952179,530.00617146492
4719940.61562172,2250348.0789570813,2022-08-10,168.0,-0.006349453,183.17313861846924,343.7199718952179,530.00617146492
4719980.655552219,2250347.885913986,2022-08-10,168.0,-0.005229635,183.17313861846924,343.7199718952179,530.00617146492
4720020.695471728,2250347.692898564,2022-08-10,168.0,-0.004905593,183.17313861846924,343.7199718952179,530.00617146492
4720060.735380254,2250347.499910814,2022-08-10,168.0,-0.0035642236,183.17313861846924,343.7199718952179,530.00617146492
4720100.775277799,2250347.306950738,2022-08-10,168.0,-0.004274444,183.17313861846924,343.7199718952179,530.00617146492
4720140.815164361,2250347.1140183355,2022-08-10,168.0,-0.0025093663,183.17313861846924,343.7199718952179,530.00617146492
4720180.855039945,2250346.921113605,2022-08-10,168.0,-0.0018414744,183.17313861846924,343.7199718952179,530.00617146492
4720220.894904552,2250346.728236548,2022-08-10,168.0,-0.0050855433,183.17313861846924,343.7199718952179,530.00617146492
4720260.934758184,2250346.535387164,2022-08-10,168.0,-0.0023479974,183.17313861846924,343.7199718952179,530.00617146492
4720300.974600839,2250346.3425654527,2022-08-10,168.0,-0.0075094216,183.17313861846924,343.7199718952179,530.00617146492
4720341.0144325225,2250346.1497714147,2022-08-10,168.0,-0.005282171,183.17313861846924,343.7199718952179,530.00617146492
4720381.054253234,2250345.957005049,2022-08-10,168.0,-0.0058915718,183.17313861846924,343.7199718952179,530.00617146492
4720421.094062975,2250345.7642663564,2022-08-10,168.0,-0.0077799573,183.17313861846924,343.7199718952179,530.00617146492
4719780.262754762,2250308.837746476,2022-08-10,168.0,-0.006559947,183.17313861846924,343.7199718952179,530.00617146492
4719820.30275687,2250308.644603673,2022-08-10,168.0,-0.004969864,183.17313861846924,343.7199718952179,530.00617146492
4719860.342747985,2250308.451488541,2022-08-10,168.0,-0.008588271,183.17313861846924,343.7199718952179,530.00617146492
4719900.382728111,2250308.2584010814,2022-08-10,168.0,-0.0078792935,183.17313861846924,343.7199718952179,530.00617146492
4719940.422697247,2250308.0653412933,2022-08-10,168.0,-0.0042019035,183.17313861846924,343.7199718952179,530.00617146492
4719980.4626554,2250307.8723091767,2022-08-10,168.0,-0.0039191255,183.17313861846924,343.7199718952179,530.00617146492
4720020.502602563,2250307.679304732,2022-08-10,168.0,-0.0064390628,183.17313861846924,343.7199718952179,530.00617146492
4720060.542538744,2250307.4863279588,2022-08-10,168.0,-0.005820765,183.17313861846924,343.7199718952179,530.00617146492
4720100.582463943,2250307.293378857,2022-08-10,168.0,-0.0067446763,183.17313861846924,343.7199718952179,530.00617146492
4720140.622378159,2250307.1004574266,2022-08-10,168.0,-0.0021535635,183.17313861846924,343.7199718952179,530.00617146492
4720180.662281396,2250306.907563668,2022-08-10,168.0,-0.0027184733,183.17313861846924,343.7199718952179,530.00617146492
4720220.702173658,2250306.7146975803,2022-08-10,168.0,-0.0016251225,183.17313861846924,343.7199718952179,530.00617146492
4720260.742054943,2250306.5218591643,2022-08-10,168.0,-0.0064434605,183.17313861846924,343.7199718952179,530.00617146492
4720300.781925252,2250306.32904842,2022-08-10,168.0,-0.0045300475,183.17313861846924,343.7199718952179,530.00617146492
4720340.821784589,2250306.1362653463,2022-08-10,168.0,-0.0063801357,183.17313861846924,343.7199718952179,530.00617146492
4720380.861632954,2250305.943509944,2022-08-10,168.0,-0.003967422,183.17313861846924,343.7199718952179,530.00617146492
4719820.109760547,2250268.63095538,2022-08-10,168.0,-0.0023665163,183.17313861846924,343.7199718952179,530.00617146492
4719860.149779315,2250268.4378512325,2022-08-10,168.0,-0.007984281,183.17313861846924,343.7199718952179,530.00617146492
4719900.189787093,2250268.244774755,2022-08-10,168.0,-0.007196977,183.17313861846924,343.7199718952179,530.00617146492
4719940.229783881,2250268.0517259478,2022-08-10,168.0,-0.006542411,183.17313861846924,343.7199718952179,530.00617146492
4719980.269769686,2250267.85870481,2022-08-10,168.0,-0.0054374253,183.17313861846924,343.7199718952179,530.00617146492
4720020.309744503,2250267.665711343,2022-08-10,168.0,-0.0047694757,183.17313861846924,343.7199718952179,530.00617146492
4720060.349708336,2250267.4727455457,2022-08-10,168.0,-0.0052430257,183.17313861846924,343.7199718952179,530.00617146492
4720100.389661187,2250267.279807418,2022-08-10,168.0,-0.0077158445,183.17313861846924,343.7199718952179,530.00617146492
4720140.429603056,2250267.0868969606,2022-08-10,168.0,-0.004795231,183.17313861846924,343.7199718952179,530.00617146492
4720180.469533946,2250266.894014173,2022-08-10,168.0,-0.0103765745,183.17313861846924,343.7199718952179,530.00617146492
4720220.509453859,2250266.701159056,2022-08-10,168.0,-0.0052149408,183.17313861846924,343.7199718952179,530.00617146492
4720260.549362797,2250266.508331608,2022-08-10,168.0,-0.0039597,183.17313861846924,343.7199718952179,530.00617146492
4720300.589260759,2250266.3155318294,2022-08-10,168.0,-0.006702154,183.17313861846924,343.7199718952179,530.00617146492
4720340.629147748,2250266.122759721,2022-08-10,168.0,-0.0026626769,183.17313861846924,343.7199718952179,530.00617146492
4720380.669023765,2250265.9300152822,2022-08-10,168.0,-0.0076920046,183.17313861846924,343.7199718952179,530.00617146492
4719819.916775336,2250228.6173075293,2022-08-10,168.0,-0.0047220206,183.17313861846924,343.7199718952179,530.00617146492
4719859.956821756,2250228.4242143654,2022-08-10,168.0,-0.0075975293,183.17313861846924,343.7199718952179,530.00617146492
4719899.996857184,2250228.23114887,2022-08-10,168.0,-0.008520881,183.17313861846924,343.7199718952179,530.00617146492
4719940.036881625,2250228.038111044,2022-08-10,168.0,-0.0068175853,183.17313861846924,343.7199718952179,530.00617146492
4719980.0768950805,2250227.8451008853,2022-08-10,168.0,-0.0012980644,183.17313861846924,343.7199718952179,530.00617146492
4720020.116897548,2250227.6521183955,2022-08-10,168.0,-0.008433792,183.17313861846924,343.7199718952179,530.00617146492
4720060.156889031,2250227.4591635745,2022-08-10,168.0,-0.007740859,183.17313861846924,343.7199718952179,530.00617146492
4720100.1968695335,2250227.2662364217,2022-08-10,168.0,-0.0047831456,183.17313861846924,343.7199718952179,530.00617146492
4720140.236839053,2250227.073336937,2022-08-10,168.0,-0.005219912,183.17313861846924,343.7199718952179,530.00617146492
4720180.2767975945,2250226.8804651205,2022-08-10,168.0,-0.0055128173,183.17313861846924,343.7199718952179,530.00617146492
4720220.316745158,2250226.6876209723,2022-08-10,168.0,-0.0085702855,183.17313861846924,343.7199718952179,530.00617146492
4720260.356681746,2250226.4948044927,2022-08-10,168.0,-0.0053313416,183.17313861846924,343.7199718952179,530.00617146492
4720300.396607359,2250226.3020156813,2022-08-10,168.0,-0.009391116,183.17313861846924,343.7199718952179,530.00617146492
4720340.436522,2250226.1092545376,2022-08-10,168.0,-0.0026313418,183.17313861846924,343.7199718952179,530.00617146492
4719819.7238012375,2250188.6036601206,2022-08-10,168.0,-0.011309489,183.17313861846924,343.7199718952179,530.00617146492
4719859.763875307,2250188.4105779408,2022-08-10,168.0,-0.009901245,183.17313861846924,343.7199718952179,530.00617146492
4719899.803938385,2250188.217523428,2022-08-10,168.0,-0.011558106,183.17313861846924,343.7199718952179,530.00617146492
4719939.843990475,2250188.024496582,2022-08-10,168.0,-0.0046097254,183.17313861846924,343.7199718952179,530.00617146492
4719979.884031581,2250187.831497403,2022-08-10,168.0,-0.0063913427,183.17313861846924,343.7199718952179,530.00617146492
4720019.924061697,2250187.6385258907,2022-08-10,168.0,-0.009307843,183.17313861846924,343.7199718952179,530.00617146492
4720059.96408083,2250187.4455820457,2022-08-10,168.0,-0.008775183,183.17313861846924,343.7199718952179,530.00617146492
4720100.004088982,2250187.252665867,2022-08-10,168.0,-0.006587834,183.17313861846924,343.7199718952179,530.00617146492
4720140.044086151,2250187.0597773558,2022-08-10,168.0,-0.005398077,183.17313861846924,343.7199718952179,530.00617146492
4720180.084072341,2250186.8669165103,2022-08-10,168.0,-0.0061910837,183.17313861846924,343.7199718952179,530.00617146492
4720220.124047554,2250186.674083332,2022-08-10,168.0,-0.006304496,183.17313861846924,343.7199718952179,530.00617146492
4720260.164011791,2250186.48127782,2022-08-10,168.0,-0.010027371,183.17313861846924,343.7199718952179,530.00617146492
4720300.203965053,2250186.288499976,2022-08-10,168.0,-0.00888737,183.17313861846924,343.7199718952179,530.00617146492
4720340.243907343,2250186.095749797,2022-08-10,168.0,-0.011094734,183.17313861846924,343.7199718952179,530.00617146492
4719739.45060184,2250148.9762385427,2022-08-10,168.0,-0.01038542,183.17313861846924,343.7199718952179,530.00617146492
4719779.490725542,2250148.783112016,2022-08-10,168.0,-0.008084291,183.17313861846924,343.7199718952179,530.00617146492
4719819.530838253,2250148.590013154,2022-08-10,168.0,-0.009146107,183.17313861846924,343.7199718952179,530.00617146492
4719859.570939969,2250148.396941958,2022-08-10,168.0,-0.0066152033,183.17313861846924,343.7199718952179,530.00617146492
4719899.611030696,2250148.2038984275,2022-08-10,168.0,-0.011374486,183.17313861846924,343.7199718952179,530.00617146492
4719939.651110434,2250148.0108825625,2022-08-10,168.0,-0.003214285,183.17313861846924,343.7199718952179,530.00617146492
4719979.691179187,2250147.8178943624,2022-08-10,168.0,-0.004098955,183.17313861846924,343.7199718952179,530.00617146492
4720019.731236951,2250147.624933828,2022-08-10,168.0,-0.0012514053,183.17313861846924,343.7199718952179,530.00617146492
4720059.771283732,2250147.432000959,2022-08-10,168.0,-0.0060593965,183.17313861846924,343.7199718952179,530.00617146492
4720099.811319532,2250147.239095755,2022-08-10,168.0,-0.008570669,183.17313861846924,343.7199718952179,530.00617146492
4720139.851344349,2250147.046218216,2022-08-10,168.0,-0.005115816,183.17313861846924,343.7199718952179,530.00617146492
4720179.891358186,2250146.8533683424,2022-08-10,168.0,-0.0043704575,183.17313861846924,343.7199718952179,530.00617146492
4720219.931361048,2250146.6605461338,2022-08-10,168.0,-0.004697199,183.17313861846924,343.7199718952179,530.00617146492
4720259.971352932,2250146.4677515905,2022-08-10,168.0,-0.010509106,183.17313861846924,343.7199718952179,530.00617146492
4720300.011333841,2250146.274984712,2022-08-10,168.0,-0.006714234,183.17313861846924,343.7199718952179,530.00617146492
4720340.051303778,2250146.082245499,2022-08-10,168.0,-0.004123384,183.17313861846924,343.7199718952179,530.00617146492
4719739.257594675,2250108.962570045,2022-08-10,168.0,-0.017135384,183.17313861846924,343.7199718952179,530.00617146492
4719779.297746024,2250108.7694545053,2022-08-10,168.0,-0.009842732,183.17313861846924,343.7199718952179,530.00617146492
4719819.337886381,2250108.576366629,2022-08-10,168.0,-0.008296498,183.17313861846924,343.7199718952179,530.00617146492
4719859.378015744,2250108.383306417,2022-08-10,168.0,-0.0066394056,183.17313861846924,343.7199718952179,530.00617146492
4719899.418134117,2250108.190273869,2022-08-10,168.0,-0.010818806,183.17313861846924,343.7199718952179,530.00617146492
4719939.458241501,2250107.997268985,2022-08-10,168.0,-0.007177425,183.17313861846924,343.7199718952179,530.00617146492
4719979.4983379,2250107.8042917643,2022-08-10,168.0,-0.0057099448,183.17313861846924,343.7199718952179,530.00617146492
4720019.538423311,2250107.611342207,2022-08-10,168.0,-0.007344713,183.17313861846924,343.7199718952179,530.00617146492
4720059.578497738,2250107.4184203143,2022-08-10,168.0,-0.0075405575,183.17313861846924,343.7199718952179,530.00617146492
4720099.618561183,2250107.2255260847,2022-08-10,168.0,-0.0058729276,183.17313861846924,343.7199718952179,530.00617146492
4720139.658613646,2250107.032659519,2022-08-10,168.0,-0.004687961,183.17313861846924,343.7199718952179,530.00617146492
4720179.698655129,2250106.8398206164,2022-08-10,168.0,-0.0036101453,183.17313861846924,343.7199718952179,530.00617146492
4720219.738685637,2250106.647009378,2022-08-10,168.0,-0.0073389825,183.17313861846924,343.7199718952179,530.00617146492
4720259.778705168,2250106.454225803,2022-08-10,168.0,-0.0051140217,183.17313861846924,343.7199718952179,530.00617146492
4720299.818713723,2250106.261469891,2022-08-10,168.0,-0.00718979,183.17313861846924,343.7199718952179,530.00617146492
4719699.024408636,2250069.1420342047,2022-08-10,168.0,-0.014088441,183.17313861846924,343.7199718952179,530.00617146492
4719739.0645986255,2250068.948901989,2022-08-10,168.0,-0.011271789,183.17313861846924,343.7199718952179,530.00617146492
4719779.10477762,2250068.755797437,2022-08-10,168.0,-0.0104314545,183.17313861846924,343.7199718952179,530.00617146492
4719819.1449456215,2250068.5627205465,2022-08-10,168.0,-0.011220091,183.17313861846924,343.7199718952179,530.00617146492
4719859.1851026295,2250068.369671318,2022-08-10,168.0,-0.011071748,183.17313861846924,343.7199718952179,530.00617146492
4719899.225248647,2250068.1766497525,2022-08-10,168.0,-0.012711709,183.17313861846924,343.7199718952179,530.00617146492
4719939.265383676,2250067.983655849,2022-08-10,168.0,-0.010754325,183.17313861846924,343.7199718952179,530.00617146492
4719979.30550772,2250067.790689608,2022-08-10,168.0,-0.011051908,183.17313861846924,343.7199718952179,530.00617146492
4720019.345620775,2250067.597751029,2022-08-10,168.0,-0.0070707723,183.17313861846924,343.7199718952179,530.00617146492
4720059.385722846,2250067.404840112,2022-08-10,168.0,-0.009088506,183.17313861846924,343.7199718952179,530.00617146492
4720099.425813936,2250067.211956857,2022-08-10,168.0,-0.0077517354,183.17313861846924,343.7199718952179,530.00617146492
4720139.465894043,2250067.019101264,2022-08-10,168.0,-0.0027326024,183.17313861846924,343.7199718952179,530.00617146492
4720179.505963172,2250066.826273333,2022-08-10,168.0,-0.006971567,183.17313861846924,343.7199718952179,530.00617146492
4720219.546021324,2250066.6334730643,2022-08-10,168.0,-0.0064352304,183.17313861846924,343.7199718952179,530.00617146492
4720259.586068499,2250066.440700457,2022-08-10,168.0,-0.0036472112,183.17313861846924,343.7199718952179,530.00617146492
4720299.6261046985,2250066.2479555123,2022-08-10,168.0,-0.006837924,183.17313861846924,343.7199718952179,530.00617146492
4719658.791167429,2250029.321504489,2022-08-10,168.0,-0.014427922,183.17313861846924,343.7199718952179,530.00617146492
4719698.831396059,2250029.1283556023,2022-08-10,168.0,-0.0128026195,183.17313861846924,343.7199718952179,530.00617146492
4719738.8716136925,2250028.935234376,2022-08-10,168.0,-0.011922002,183.17313861846924,343.7199718952179,530.00617146492
4719778.91182033,2250028.7421408105,2022-08-10,168.0,-0.008788448,183.17313861846924,343.7199718952179,530.00617146492
4719818.952015975,2250028.549074905,2022-08-10,168.0,-0.008171916,183.17313861846924,343.7199718952179,530.00617146492
4719858.992200626,2250028.3560366617,2022-08-10,168.0,-0.012074814,183.17313861846924,343.7199718952179,530.00617146492
4719899.032374287,2250028.163026078,2022-08-10,168.0,-0.01199711,183.17313861846924,343.7199718952179,530.00617146492
4719939.072536958,2250027.970043156,2022-08-10,168.0,-0.012196469,183.17313861846924,343.7199718952179,530.00617146492
